gameId,trialNum,repNum,target,original_pct_correct,message_history,target_history,correctness_history,selection_history,message,condition
zviCQXNM4xWoYTmoY,37,3,B,1,[],[],[],[],"[{""role"":""describer"",""text"":""dog"",""message_number"":1}]",yoked
zviCQXNM4xWoYTmoY,38,3,L,1,[],[],[],[],"[{""role"":""describer"",""text"":""bending knees hands out again"",""message_number"":1}]",yoked
zviCQXNM4xWoYTmoY,39,3,C,1,[],[],[],[],"[{""role"":""describer"",""text"":""leaning back arms up"",""message_number"":1}]",yoked
zviCQXNM4xWoYTmoY,40,3,K,1,[],[],[],[],"[{""role"":""describer"",""text"":""kneeling on floor, feet sticking up behind, facing right, arms out in front"",""message_number"":1}]",yoked
zviCQXNM4xWoYTmoY,41,3,F,1,[],[],[],[],"[{""role"":""describer"",""text"":""legs out bent in front facing left"",""message_number"":1}]",yoked
zviCQXNM4xWoYTmoY,42,3,G,1,[],[],[],[],"[{""role"":""describer"",""text"":""weird shapes one with small triangle bottom right and flat base"",""message_number"":1}]",yoked
zviCQXNM4xWoYTmoY,43,3,D,1,[],[],[],[],"[{""role"":""describer"",""text"":""priest"",""message_number"":1}]",yoked
zviCQXNM4xWoYTmoY,44,3,J,1,[],[],[],[],"[{""role"":""describer"",""text"":""candle"",""message_number"":1}]",yoked
zviCQXNM4xWoYTmoY,45,3,A,1,[],[],[],[],"[{""role"":""describer"",""text"":""lifting foot up holding cloth"",""message_number"":1}]",yoked
zviCQXNM4xWoYTmoY,46,3,E,1,[],[],[],[],"[{""role"":""describer"",""text"":""bunny"",""message_number"":1}]",yoked
zviCQXNM4xWoYTmoY,47,3,H,1,[],[],[],[],"[{""role"":""describer"",""text"":""not the candle"",""message_number"":1}]",yoked
zviCQXNM4xWoYTmoY,48,4,C,1,[],[],[],[],"[{""role"":""describer"",""text"":""leaning back arms up"",""message_number"":1}]",yoked
zviCQXNM4xWoYTmoY,49,4,B,1,[],[],[],[],"[{""role"":""describer"",""text"":""dog"",""message_number"":1}]",yoked
zviCQXNM4xWoYTmoY,50,4,E,1,[],[],[],[],"[{""role"":""describer"",""text"":""bunny"",""message_number"":1}]",yoked
zviCQXNM4xWoYTmoY,51,4,F,1,[],[],[],[],"[{""role"":""describer"",""text"":""legs out bent in front"",""message_number"":1},{""role"":""describer"",""text"":""sitting"",""message_number"":2}]",yoked
zviCQXNM4xWoYTmoY,52,4,I,1,[],[],[],[],"[{""role"":""describer"",""text"":""ice skater"",""message_number"":1}]",yoked
zviCQXNM4xWoYTmoY,53,4,G,1,[],[],[],[],"[{""role"":""describer"",""text"":""weird shapes one"",""message_number"":1}]",yoked
zviCQXNM4xWoYTmoY,54,4,A,1,[],[],[],[],"[{""role"":""describer"",""text"":""lifting foot up holding cloth"",""message_number"":1}]",yoked
zviCQXNM4xWoYTmoY,55,4,H,1,[],[],[],[],"[{""role"":""describer"",""text"":""not the candle"",""message_number"":1}]",yoked
zviCQXNM4xWoYTmoY,56,4,L,1,[],[],[],[],"[{""role"":""describer"",""text"":""bending knees arms out"",""message_number"":1}]",yoked
zviCQXNM4xWoYTmoY,57,4,D,1,[],[],[],[],"[{""role"":""describer"",""text"":""priest"",""message_number"":1}]",yoked
zviCQXNM4xWoYTmoY,58,4,K,1,[],[],[],[],"[{""role"":""describer"",""text"":""kneeling on floor, feet sticking up behind arms out"",""message_number"":1}]",yoked
zviCQXNM4xWoYTmoY,59,4,J,1,[],[],[],[],"[{""role"":""describer"",""text"":""candle"",""message_number"":1}]",yoked
zviCQXNM4xWoYTmoY,60,5,K,1,[],[],[],[],"[{""role"":""describer"",""text"":""kneeling on floor feet sticking up behind"",""message_number"":1}]",yoked
zviCQXNM4xWoYTmoY,61,5,A,1,[],[],[],[],"[{""role"":""describer"",""text"":""lifting foot up holding cloth"",""message_number"":1}]",yoked
zviCQXNM4xWoYTmoY,62,5,D,1,[],[],[],[],"[{""role"":""describer"",""text"":""priest"",""message_number"":1}]",yoked
zviCQXNM4xWoYTmoY,63,5,F,1,[],[],[],[],"[{""role"":""describer"",""text"":""sitting with legs bent out in front"",""message_number"":1}]",yoked
zviCQXNM4xWoYTmoY,64,5,B,1,[],[],[],[],"[{""role"":""describer"",""text"":""dog"",""message_number"":1}]",yoked
zviCQXNM4xWoYTmoY,65,5,G,1,[],[],[],[],"[{""role"":""describer"",""text"":""weird shapes one"",""message_number"":1}]",yoked
zviCQXNM4xWoYTmoY,66,5,H,1,[],[],[],[],"[{""role"":""describer"",""text"":""not the candle"",""message_number"":1}]",yoked
zviCQXNM4xWoYTmoY,67,5,J,1,[],[],[],[],"[{""role"":""describer"",""text"":""candle"",""message_number"":1}]",yoked
zviCQXNM4xWoYTmoY,68,5,E,1,[],[],[],[],"[{""role"":""describer"",""text"":""bunny"",""message_number"":1}]",yoked
zviCQXNM4xWoYTmoY,69,5,I,1,[],[],[],[],"[{""role"":""describer"",""text"":""ice skater"",""message_number"":1}]",yoked
zviCQXNM4xWoYTmoY,70,5,L,0.8,[],[],[],[],"[{""role"":""describer"",""text"":""bending knees"",""message_number"":1}]",yoked
zviCQXNM4xWoYTmoY,71,5,C,1,[],[],[],[],"[{""role"":""describer"",""text"":""leaning back arms up"",""message_number"":1}]",yoked
MEJ8y7jRW4947MPrH,0,0,K,0.2,[],[],[],[],"[{""role"":""describer"",""text"":""Person on knees with hands outstretched facing right"",""message_number"":1},{""role"":""matcher"",""text"":""There are two that look similar but I think I got it"",""message_number"":2}]",yoked
MEJ8y7jRW4947MPrH,1,0,A,1,[],[],[],[],"[{""role"":""describer"",""text"":""Person facing left in process of walking (taking step)"",""message_number"":1},{""role"":""matcher"",""text"":""What direction is their head facing"",""message_number"":2},{""role"":""matcher"",""text"":""is it at an angle or straight"",""message_number"":3},{""role"":""matcher"",""text"":""is one of his legs really far back"",""message_number"":4},{""role"":""matcher"",""text"":""stepping left right"",""message_number"":5},{""role"":""describer"",""text"":""head' towards back"",""message_number"":6},{""role"":""matcher"",""text"":""are they about to fall to their left"",""message_number"":7},{""role"":""matcher"",""text"":""I right leg up in air"",""message_number"":8},{""role"":""describer"",""text"":""stepping left"",""message_number"":9},{""role"":""describer"",""text"":""right leg in air"",""message_number"":10}]",yoked
MEJ8y7jRW4947MPrH,2,0,L,0.2,[],[],[],[],"[{""role"":""describer"",""text"":""person bending down (but not completely on ground) with hands outstretched in sharp triangle shape"",""message_number"":1},{""role"":""describer"",""text"":""facing right"",""message_number"":2},{""role"":""matcher"",""text"":""diamond head- flat back (on the left)"",""message_number"":3},{""role"":""matcher"",""text"":""back leg up in air"",""message_number"":4},{""role"":""matcher"",""text"":""does it look like one of their knees is on the ground but the other one isnt"",""message_number"":5},{""role"":""matcher"",""text"":""does he have a triangle foot at the bottom left"",""message_number"":6},{""role"":""describer"",""text"":""legs together facing left"",""message_number"":7},{""role"":""matcher"",""text"":""like sitting down"",""message_number"":8},{""role"":""matcher"",""text"":""head looking to the ground"",""message_number"":9},{""role"":""describer"",""text"":""not sitting down"",""message_number"":10},{""role"":""describer"",""text"":""head slightly tilted (diamond shape)"",""message_number"":11}]",yoked
MEJ8y7jRW4947MPrH,3,0,H,1,[],[],[],[],"[{""role"":""matcher"",""text"":""how many components on the shape"",""message_number"":1},{""role"":""describer"",""text"":""least resembling human - closest to arrow pointing upwards"",""message_number"":2},{""role"":""matcher"",""text"":""how many components on the shape - good question"",""message_number"":3},{""role"":""matcher"",""text"":""is it the one that looks like a block with triangles on top for a head"",""message_number"":4},{""role"":""describer"",""text"":""lowest component slightly tilting to right, middle in shape of arrow pointing upwards, top diamond as head"",""message_number"":5}]",yoked
MEJ8y7jRW4947MPrH,4,0,D,0.6,[],[],[],[],"[{""role"":""describer"",""text"":""lower component similar to long arrow pointing upwards with additional part sticking out to left, diamond for head"",""message_number"":1},{""role"":""describer"",""text"":""facing left"",""message_number"":2},{""role"":""matcher"",""text"":""does it look like he's pointing to the left"",""message_number"":3},{""role"":""matcher"",""text"":""his left or our right"",""message_number"":4},{""role"":""describer"",""text"":""kind of pointing looks like holding open book to me"",""message_number"":5},{""role"":""matcher"",""text"":""like they're cheering"",""message_number"":6},{""role"":""matcher"",""text"":""no def not cheering"",""message_number"":7},{""role"":""describer"",""text"":""definitely not cheering"",""message_number"":8}]",yoked
MEJ8y7jRW4947MPrH,5,0,G,0.8,[],[],[],[],"[{""role"":""matcher"",""text"":""one arm or two to the left or right"",""message_number"":1},{""role"":""matcher"",""text"":""no arms"",""message_number"":2},{""role"":""describer"",""text"":""middle component in something of a rough l-shape pointed left with two arms pointed to right"",""message_number"":3},{""role"":""describer"",""text"":""head facing left"",""message_number"":4},{""role"":""describer"",""text"":""backwards l-shape"",""message_number"":5},{""role"":""matcher"",""text"":""does it look like the head is hanging backwards"",""message_number"":6},{""role"":""describer"",""text"":""head pointing forwards, hands arms backwards"",""message_number"":7},{""role"":""matcher"",""text"":""forwards is pointing to the right"",""message_number"":8},{""role"":""matcher"",""text"":""kneeling"",""message_number"":9},{""role"":""matcher"",""text"":""standing"",""message_number"":10},{""role"":""describer"",""text"":""closer to sitting"",""message_number"":11},{""role"":""describer"",""text"":""head focused left"",""message_number"":12}]",yoked
MEJ8y7jRW4947MPrH,6,0,I,1,[],[],[],[],"[{""role"":""describer"",""text"":""odd shape - almost like kicking out leg to the right"",""message_number"":1},{""role"":""matcher"",""text"":""like a karate kick"",""message_number"":2},{""role"":""describer"",""text"":""standing on one leg, kicking other out to right"",""message_number"":3},{""role"":""matcher"",""text"":""standing on one leg"",""message_number"":4},{""role"":""describer"",""text"":""100% karate kick"",""message_number"":5},{""role"":""matcher"",""text"":""diamond head hanging on the left"",""message_number"":6},{""role"":""describer"",""text"":""diamond head on left"",""message_number"":7},{""role"":""matcher"",""text"":""ARMS POINTED TO LEFT"",""message_number"":8},{""role"":""matcher"",""text"":""oh- hands on the left"",""message_number"":9},{""role"":""matcher"",""text"":""didn't mean the capital letters"",""message_number"":10},{""role"":""describer"",""text"":""arms on left"",""message_number"":11},{""role"":""matcher"",""text"":""looks like a backwards kick"",""message_number"":12},{""role"":""matcher"",""text"":""like he's kicking behind himself"",""message_number"":13}]",yoked
MEJ8y7jRW4947MPrH,7,0,B,0.6,[],[],[],[],"[{""role"":""describer"",""text"":""down on knees pointing right, sharp triangle arms with diamond head"",""message_number"":1},{""role"":""matcher"",""text"":""is his leg pointing up or to the ground"",""message_number"":2},{""role"":""matcher"",""text"":""his arms are right angled triangles"",""message_number"":3},{""role"":""matcher"",""text"":""blocky body or no"",""message_number"":4},{""role"":""matcher"",""text"":""like really obvious right angle triangle arms"",""message_number"":5},{""role"":""describer"",""text"":""not so much blocky body"",""message_number"":6},{""role"":""matcher"",""text"":""are his legs flicked up to the ceiling or in line with the ground"",""message_number"":7},{""role"":""matcher"",""text"":""\""Feet\"" are a triangle on bottom left"",""message_number"":8},{""role"":""describer"",""text"":""legs behind body in line with ground"",""message_number"":9},{""role"":""describer"",""text"":""*feet"",""message_number"":10}]",yoked
MEJ8y7jRW4947MPrH,8,0,F,1,[],[],[],[],"[{""role"":""describer"",""text"":""sitting facing left, legs jutting out from body (knees somewhat up), diamond head looking left"",""message_number"":1},{""role"":""matcher"",""text"":""does it look like he's sitting down like he would be leaning against a wall"",""message_number"":2},{""role"":""matcher"",""text"":""head facing slightly down to the left"",""message_number"":3},{""role"":""matcher"",""text"":""no sign of arms"",""message_number"":4},{""role"":""describer"",""text"":""no arms"",""message_number"":5}]",yoked
MEJ8y7jRW4947MPrH,9,0,E,1,[],[],[],[],"[{""role"":""describer"",""text"":""sitting facing right, rabbit ears jutting out from head"",""message_number"":1},{""role"":""matcher"",""text"":""add rabbit ears to the list"",""message_number"":2},{""role"":""matcher"",""text"":""and rabbit guy"",""message_number"":3},{""role"":""matcher"",""text"":""yea rabbit guy definitely"",""message_number"":4},{""role"":""matcher"",""text"":""looks like 2 triangles overlapping on the bottom"",""message_number"":5},{""role"":""describer"",""text"":""sharp straight angle for the 'back'"",""message_number"":6},{""role"":""matcher"",""text"":""and a little triangle for the legs sloping down to the right"",""message_number"":7},{""role"":""describer"",""text"":""two triangles overlapping on bottom"",""message_number"":8},{""role"":""describer"",""text"":""smaller triangle for legs on right"",""message_number"":9}]",yoked
MEJ8y7jRW4947MPrH,10,0,C,1,[],[],[],[],"[{""role"":""describer"",""text"":""celebratory person - arms extended, diamond head"",""message_number"":1},{""role"":""matcher"",""text"":""no legs"",""message_number"":2},{""role"":""matcher"",""text"":""leaning left"",""message_number"":3},{""role"":""matcher"",""text"":""leaning to left"",""message_number"":4},{""role"":""matcher"",""text"":""body laying left"",""message_number"":5},{""role"":""describer"",""text"":""no legs"",""message_number"":6},{""role"":""matcher"",""text"":""no legs"",""message_number"":7},{""role"":""describer"",""text"":""leaning left"",""message_number"":8}]",yoked
MEJ8y7jRW4947MPrH,11,0,J,1,[],[],[],[],"[{""role"":""describer"",""text"":""blockiest' body with diamond head"",""message_number"":1},{""role"":""matcher"",""text"":""with hand pointing to the right"",""message_number"":2},{""role"":""matcher"",""text"":""does his body get wider as it goes up with a diamond head in center"",""message_number"":3},{""role"":""describer"",""text"":""body wider as it goes up"",""message_number"":4},{""role"":""matcher"",""text"":""pointing right feet arms"",""message_number"":5},{""role"":""matcher"",""text"":""small triangle top right of block"",""message_number"":6},{""role"":""describer"",""text"":""small triangle or 'point' jutting out of top right of body"",""message_number"":7}]",yoked
MEJ8y7jRW4947MPrH,12,1,K,1,[],[],[],[],"[{""role"":""describer"",""text"":""kneeling down arms pointed to the right legs behind body facing left and flicking up to the ceiling"",""message_number"":1},{""role"":""matcher"",""text"":""like holding a serving tray to the right"",""message_number"":2},{""role"":""describer"",""text"":""diamond head"",""message_number"":3},{""role"":""matcher"",""text"":""bending knees or kneeling on them"",""message_number"":4},{""role"":""describer"",""text"":""kneeling on them and his feet behind him flicking up to the sky"",""message_number"":5},{""role"":""describer"",""text"":""his shoulders also look like the start of another diamond"",""message_number"":6}]",yoked
MEJ8y7jRW4947MPrH,13,1,D,1,[],[],[],[],"[{""role"":""describer"",""text"":""man standing up perfectly straight back arms facing left either pointing left or holding something to his left"",""message_number"":1},{""role"":""matcher"",""text"":""feet to the left also"",""message_number"":2}]",yoked
MEJ8y7jRW4947MPrH,14,1,J,1,[],[],[],[],"[{""role"":""describer"",""text"":""body gets wider as it goes up diamond head"",""message_number"":1},{""role"":""matcher"",""text"":""Last two reminded me of servers a woman and a man"",""message_number"":2},{""role"":""describer"",""text"":""any jutting parts are all to the right"",""message_number"":3},{""role"":""matcher"",""text"":""at the bottom right"",""message_number"":4},{""role"":""describer"",""text"":""yeah his left side is completely straight"",""message_number"":5},{""role"":""matcher"",""text"":""is it the one where there's a small triangle sticking out of the top of the right of their body"",""message_number"":6},{""role"":""describer"",""text"":""he gets wider as he goes up"",""message_number"":7}]",yoked
MEJ8y7jRW4947MPrH,15,1,A,0.8,[],[],[],[],"[{""role"":""describer"",""text"":""to me this one looks like how frankenstein's monster would walk"",""message_number"":1},{""role"":""describer"",""text"":""one leg in the air, the other flat arms up in the air and pointing sharply down"",""message_number"":2},{""role"":""matcher"",""text"":""diamond head left or right"",""message_number"":3},{""role"":""describer"",""text"":""diamond head is on the right hand side and kinda falling back"",""message_number"":4},{""role"":""matcher"",""text"":""their head is pointed back to the right"",""message_number"":5},{""role"":""matcher"",""text"":""one leg straight one leg bent"",""message_number"":6},{""role"":""matcher"",""text"":""zombie esque arms"",""message_number"":7},{""role"":""describer"",""text"":""well one leg is in the air"",""message_number"":8},{""role"":""describer"",""text"":""yeah zombie arms"",""message_number"":9},{""role"":""describer"",""text"":""like michael Jackson's Thriller movie"",""message_number"":10}]",yoked
MEJ8y7jRW4947MPrH,16,1,C,1,[],[],[],[],"[{""role"":""describer"",""text"":""celebration guy"",""message_number"":1},{""role"":""describer"",""text"":""no legs"",""message_number"":2},{""role"":""describer"",""text"":""body leaning diagonally left"",""message_number"":3}]",yoked
MEJ8y7jRW4947MPrH,17,1,L,0.8,[],[],[],[],"[{""role"":""describer"",""text"":""man kneeling down facing to the right arms also to the right"",""message_number"":1},{""role"":""describer"",""text"":""but feet legs are flat to the ground"",""message_number"":2},{""role"":""matcher"",""text"":""knees bent crouched over"",""message_number"":3},{""role"":""matcher"",""text"":""triangle arms hands"",""message_number"":4},{""role"":""describer"",""text"":""knees bent facing right"",""message_number"":5},{""role"":""matcher"",""text"":""holding out something in arms"",""message_number"":6},{""role"":""describer"",""text"":""he might be holding something or just pointing sharply"",""message_number"":7},{""role"":""matcher"",""text"":""feet pointing up on left"",""message_number"":8},{""role"":""describer"",""text"":""triangle arm with the flat surface facing the ceiling"",""message_number"":9},{""role"":""describer"",""text"":""no not pointing up"",""message_number"":10},{""role"":""describer"",""text"":""but it looks very close to that one"",""message_number"":11}]",yoked
MEJ8y7jRW4947MPrH,18,1,G,1,[],[],[],[],"[{""role"":""describer"",""text"":""I think this one looks like a dancer"",""message_number"":1},{""role"":""matcher"",""text"":""2 arms to left"",""message_number"":2},{""role"":""describer"",""text"":""two triangles for arms but one arm is near the head and the other is almost touching the ground"",""message_number"":3},{""role"":""describer"",""text"":""body trailing really far back to the left"",""message_number"":4},{""role"":""matcher"",""text"":""arms out front on one leg one leg behind"",""message_number"":5},{""role"":""describer"",""text"":""looks like a backwards L"",""message_number"":6},{""role"":""describer"",""text"":""diamond head hanging to the left"",""message_number"":7},{""role"":""describer"",""text"":""i guess the bottom triangle is a leg actually"",""message_number"":8},{""role"":""matcher"",""text"":""i thought it was sleepwalking"",""message_number"":9},{""role"":""matcher"",""text"":""kinda looks like their legs are being dragged along the ground"",""message_number"":10},{""role"":""matcher"",""text"":""dragging legs on ground behind him on the left"",""message_number"":11},{""role"":""describer"",""text"":""yeah legs dragged kinda"",""message_number"":12}]",yoked
MEJ8y7jRW4947MPrH,19,1,I,1,[],[],[],[],"[{""role"":""describer"",""text"":""karate kick guy"",""message_number"":1}]",yoked
MEJ8y7jRW4947MPrH,20,1,E,1,[],[],[],[],"[{""role"":""describer"",""text"":""bunny ear guy"",""message_number"":1}]",yoked
MEJ8y7jRW4947MPrH,21,1,B,1,[],[],[],[],"[{""role"":""describer"",""text"":""kneeling down leg at the bottom left both arms spread out to each side of him"",""message_number"":1},{""role"":""describer"",""text"":""not really sure what it looks like he's doing"",""message_number"":2},{""role"":""matcher"",""text"":""triangle foot and head"",""message_number"":3},{""role"":""matcher"",""text"":""two triangle arms hands"",""message_number"":4},{""role"":""describer"",""text"":""he's actually the only one except the celebration guy who has arms at either side"",""message_number"":5},{""role"":""matcher"",""text"":""their right arm is almost detached from their body"",""message_number"":6},{""role"":""describer"",""text"":""yeah triangle arms"",""message_number"":7}]",yoked
MEJ8y7jRW4947MPrH,22,1,H,0.8,[],[],[],[],"[{""role"":""describer"",""text"":""this one looks like a block no arms and only one little triangle foot at the bottom right facing right"",""message_number"":1},{""role"":""describer"",""text"":""this person looks like someone has tied him up in a bag no arms only a little foot hanging to the bottom right"",""message_number"":2},{""role"":""matcher"",""text"":""block man"",""message_number"":3},{""role"":""matcher"",""text"":""bag boy"",""message_number"":4},{""role"":""describer"",""text"":""bag boy"",""message_number"":5},{""role"":""matcher"",""text"":""sackperson can be their name"",""message_number"":6},{""role"":""matcher"",""text"":""bag boy works"",""message_number"":7}]",yoked
MEJ8y7jRW4947MPrH,23,1,F,1,[],[],[],[],"[{""role"":""describer"",""text"":""the last one was the \""gets wider as it goes up\"" guy"",""message_number"":1},{""role"":""describer"",""text"":""this one is wall leaning man"",""message_number"":2},{""role"":""describer"",""text"":""legs stretched to the left"",""message_number"":3},{""role"":""describer"",""text"":""knees up"",""message_number"":4},{""role"":""matcher"",""text"":""no arms triangle head"",""message_number"":5},{""role"":""matcher"",""text"":""head pointing slightly down"",""message_number"":6},{""role"":""matcher"",""text"":""looks sAD"",""message_number"":7},{""role"":""describer"",""text"":""yeah like he could be sleeping"",""message_number"":8}]",yoked
MEJ8y7jRW4947MPrH,24,2,L,1,[],[],[],[],"[{""role"":""describer"",""text"":""diamond head arms left knees bent"",""message_number"":1},{""role"":""describer"",""text"":""arms right sorry"",""message_number"":2},{""role"":""matcher"",""text"":""are his legs facing the ceiling or flat"",""message_number"":3},{""role"":""matcher"",""text"":""feet up or no"",""message_number"":4},{""role"":""matcher"",""text"":""it looks like they're doing a squat while holding a tray"",""message_number"":5},{""role"":""describer"",""text"":""knees bent to right under knees"",""message_number"":6},{""role"":""matcher"",""text"":""*tray"",""message_number"":7},{""role"":""describer"",""text"":""yes squat with the tray guy"",""message_number"":8},{""role"":""matcher"",""text"":""squat guy"",""message_number"":9},{""role"":""matcher"",""text"":""squat is a good one"",""message_number"":10},{""role"":""matcher"",""text"":""squat guy"",""message_number"":11}]",yoked
MEJ8y7jRW4947MPrH,25,2,A,1,[],[],[],[],"[{""role"":""describer"",""text"":""Frankenstein"",""message_number"":1}]",yoked
MEJ8y7jRW4947MPrH,26,2,J,1,[],[],[],[],"[{""role"":""describer"",""text"":""block guy arm and leg to the right diamond head"",""message_number"":1},{""role"":""describer"",""text"":""left side straight line"",""message_number"":2},{""role"":""matcher"",""text"":""gets wider as it goes up"",""message_number"":3}]",yoked
MEJ8y7jRW4947MPrH,27,2,H,1,[],[],[],[],"[{""role"":""describer"",""text"":""guy in a bag"",""message_number"":1},{""role"":""describer"",""text"":""foot to the right"",""message_number"":2}]",yoked
MEJ8y7jRW4947MPrH,28,2,C,1,[],[],[],[],"[{""role"":""describer"",""text"":""celebration guy"",""message_number"":1},{""role"":""describer"",""text"":""no legs"",""message_number"":2}]",yoked
MEJ8y7jRW4947MPrH,29,2,F,1,[],[],[],[],"[{""role"":""describer"",""text"":""sleeping guy sitting to the left no arms knees up"",""message_number"":1},{""role"":""matcher"",""text"":""wall guy"",""message_number"":2},{""role"":""matcher"",""text"":""wall guy"",""message_number"":3}]",yoked
MEJ8y7jRW4947MPrH,30,2,G,0.8,[],[],[],[],"[{""role"":""describer"",""text"":""dancer arms up in air leg in air other leg dragging"",""message_number"":1},{""role"":""matcher"",""text"":""nice we'll call her the dancer"",""message_number"":2},{""role"":""describer"",""text"":""facing right"",""message_number"":3},{""role"":""matcher"",""text"":""is that the one where their right arm is almost detached from the body"",""message_number"":4},{""role"":""matcher"",""text"":""it looks like they have a long dragging leg"",""message_number"":5},{""role"":""describer"",""text"":""I think it looks a lot like a zombie too"",""message_number"":6},{""role"":""matcher"",""text"":""both legs"",""message_number"":7},{""role"":""matcher"",""text"":""to the left"",""message_number"":8},{""role"":""matcher"",""text"":""one arm pointing up one down"",""message_number"":9},{""role"":""describer"",""text"":""one foot stepping to the right"",""message_number"":10},{""role"":""describer"",""text"":""the other leg dragging"",""message_number"":11}]",yoked
MEJ8y7jRW4947MPrH,31,2,K,0.8,[],[],[],[],"[{""role"":""describer"",""text"":""server girl kneeling down feet pointing up to left, arms to right"",""message_number"":1},{""role"":""matcher"",""text"":""nice server girl"",""message_number"":2},{""role"":""matcher"",""text"":""kneeling girl"",""message_number"":3},{""role"":""matcher"",""text"":""server girl"",""message_number"":4},{""role"":""describer"",""text"":""kneeling server girl"",""message_number"":5},{""role"":""matcher"",""text"":""kneeling server girl"",""message_number"":6}]",yoked
MEJ8y7jRW4947MPrH,32,2,D,1,[],[],[],[],"[{""role"":""describer"",""text"":""Priest standing holding out arms to left offering bread"",""message_number"":1},{""role"":""matcher"",""text"":""completely straight right side"",""message_number"":2},{""role"":""matcher"",""text"":""priest guy"",""message_number"":3},{""role"":""matcher"",""text"":""communion dude"",""message_number"":4},{""role"":""describer"",""text"":""looks like he's holding a pot or something"",""message_number"":5}]",yoked
MEJ8y7jRW4947MPrH,33,2,E,1,[],[],[],[],"[{""role"":""describer"",""text"":""bunny ears guy"",""message_number"":1}]",yoked
MEJ8y7jRW4947MPrH,34,2,B,0.8,[],[],[],[],"[{""role"":""describer"",""text"":""kneeling down, diamond head, both arms stretched straight out to side, feet to left behind her"",""message_number"":1},{""role"":""matcher"",""text"":""arms out guy"",""message_number"":2},{""role"":""describer"",""text"":""Blessing lady"",""message_number"":3},{""role"":""matcher"",""text"":""right arm coming off body"",""message_number"":4},{""role"":""matcher"",""text"":""yeah not the celebration guy"",""message_number"":5},{""role"":""matcher"",""text"":""not the server girl"",""message_number"":6},{""role"":""describer"",""text"":""no both arms out"",""message_number"":7},{""role"":""describer"",""text"":""like wings"",""message_number"":8}]",yoked
MEJ8y7jRW4947MPrH,35,2,I,1,[],[],[],[],"[{""role"":""describer"",""text"":""guy on one leg, other leg behind him, arm out forward in front of him, diamond head"",""message_number"":1},{""role"":""describer"",""text"":""both arms in front of him"",""message_number"":2},{""role"":""matcher"",""text"":""karate guy"",""message_number"":3},{""role"":""matcher"",""text"":""karate guy"",""message_number"":4},{""role"":""matcher"",""text"":""karate guy"",""message_number"":5},{""role"":""describer"",""text"":""karate guy yes forgot sorry!"",""message_number"":6}]",yoked
MEJ8y7jRW4947MPrH,36,3,L,1,[],[],[],[],"[{""role"":""describer"",""text"":""it's the one holding the tray to their right, squatting, legs aren't sticking up"",""message_number"":1},{""role"":""matcher"",""text"":""squat guy"",""message_number"":2},{""role"":""matcher"",""text"":""or server girl"",""message_number"":3},{""role"":""describer"",""text"":""both arms on right"",""message_number"":4},{""role"":""matcher"",""text"":""server girl has legs flicked up"",""message_number"":5},{""role"":""describer"",""text"":""legs aren't sticking up"",""message_number"":6},{""role"":""matcher"",""text"":""so squatting"",""message_number"":7},{""role"":""describer"",""text"":""seryes"",""message_number"":8},{""role"":""describer"",""text"":""squatting"",""message_number"":9},{""role"":""matcher"",""text"":""server girl is kneeling"",""message_number"":10}]",yoked
MEJ8y7jRW4947MPrH,37,3,A,1,[],[],[],[],"[{""role"":""describer"",""text"":""frankenstein"",""message_number"":1},{""role"":""describer"",""text"":""zombie arms"",""message_number"":2}]",yoked
MEJ8y7jRW4947MPrH,38,3,F,1,[],[],[],[],"[{""role"":""describer"",""text"":""wall guy"",""message_number"":1}]",yoked
MEJ8y7jRW4947MPrH,39,3,B,1,[],[],[],[],"[{""role"":""describer"",""text"":""arms spread like wings"",""message_number"":1},{""role"":""matcher"",""text"":""wings guy"",""message_number"":2},{""role"":""describer"",""text"":""kneeling down"",""message_number"":3},{""role"":""matcher"",""text"":""wings guy"",""message_number"":4},{""role"":""describer"",""text"":""wings guy"",""message_number"":5},{""role"":""matcher"",""text"":""the only one other than celebration guy with arms on either side"",""message_number"":6},{""role"":""describer"",""text"":""not the celebration guy"",""message_number"":7}]",yoked
MEJ8y7jRW4947MPrH,40,3,E,1,[],[],[],[],"[{""role"":""describer"",""text"":""bunny ears"",""message_number"":1}]",yoked
MEJ8y7jRW4947MPrH,41,3,G,1,[],[],[],[],"[{""role"":""describer"",""text"":""legs dragging behind them"",""message_number"":1},{""role"":""describer"",""text"":""both arms to the right"",""message_number"":2},{""role"":""matcher"",""text"":""dancer girl"",""message_number"":3},{""role"":""matcher"",""text"":""dancer"",""message_number"":4},{""role"":""describer"",""text"":""dancer"",""message_number"":5},{""role"":""describer"",""text"":""head sticking backwards to the left"",""message_number"":6},{""role"":""matcher"",""text"":""head to left"",""message_number"":7}]",yoked
MEJ8y7jRW4947MPrH,42,3,J,1,[],[],[],[],"[{""role"":""describer"",""text"":""body gets wider as it goes up"",""message_number"":1},{""role"":""matcher"",""text"":""block boy"",""message_number"":2},{""role"":""describer"",""text"":""little triangle sticking out of the top of the right side of their blocky body"",""message_number"":3}]",yoked
