gameId,trialNum,repNum,tangram,playerId,role,numPlayers,text,condition,realCorrect,targetNum,activePlayerCount,spans,span_offsets,raw_spans
BTbGhXZvjdSFubTBg,8,0,C,teS8cAZWPXbdKTZP4,listener,6,Is he at a concert with his hands in the air like he just doesn't care,6_thick,5,8,6.0,"[{""span"":""at a concert"",""literal_metaphor"":""metaphorical"",""part_holistic"":""holistic""},{""span"":""with his hands in the air"",""literal_metaphor"":""metaphorical"",""part_holistic"":""part_based""},{""span"":""like he just doesn't care"",""literal_metaphor"":""metaphorical"",""part_holistic"":""part_based""}]","[[6,18],[19,44],[45,70]]","""at a concert"" LITERAL PART  
""with his hands in the air"" METAPHOR PART  
""like he just doesn't care"" METAPHOR HOLISTIC"
BTbGhXZvjdSFubTBg,8,0,C,WXmyGwByDtSr3gTyk,speaker,6,no legs,6_thick,5,8,6.0,"[{""span"": ""no legs"", ""literal_metaphor"": ""metaphorical"", ""part_holistic"": ""part_based""}]","[[0, 7]]","""no legs"" METAPHOR PART"
BTbGhXZvjdSFubTBg,8,0,C,j9qfbLnF9TpFABZaJ,listener,6,"""SUE ME""",6_thick,5,8,6.0,"[{""span"":""SUE ME"",""literal_metaphor"":""metaphorical"",""part_holistic"":""part_based""}]","[[1,7]]","""SUE ME"" METAPHOR HOLISTIC"
BTbGhXZvjdSFubTBg,8,0,C,9nyyLZ9PJhX7LnAx7,listener,6,Angry skeleton meme pose,6_thick,5,8,6.0,"[{""span"":""Angry skeleton"",""literal_metaphor"":""metaphorical"",""part_holistic"":""holistic""},{""span"":""meme pose"",""literal_metaphor"":""metaphorical"",""part_holistic"":""holistic""}]","[[0,14],[15,24]]","""Angry skeleton"" METAPHOR HOLISTIC  
""meme pose"" LITERAL PART"
BTbGhXZvjdSFubTBg,9,0,H,WXmyGwByDtSr3gTyk,speaker,6,sitting down no legs showing,6_thick,4,9,6.0,"[{""span"":""sitting down"",""literal_metaphor"":""metaphorical"",""part_holistic"":""holistic""},{""span"":""no legs showing"",""literal_metaphor"":""metaphorical"",""part_holistic"":""part_based""}]","[[0,12],[13,28]]","""sitting down"" METAPHOR HOLISTIC  
""no legs showing"" LITERAL PART"
BTbGhXZvjdSFubTBg,9,0,H,j9qfbLnF9TpFABZaJ,listener,6,no arms,6_thick,4,9,6.0,"[{""span"":""no arms"",""literal_metaphor"":""metaphorical"",""part_holistic"":""part_based""}]","[[0,7]]",no arms METAPHOR PART
BTbGhXZvjdSFubTBg,9,0,H,EnZxY9HcC4c6WuCd8,listener,6,Bunny ears,6_thick,4,9,6.0,"[{""span"": ""Bunny ears"", ""literal_metaphor"": ""metaphorical"", ""part_holistic"": ""part_based""}]","[[0, 10]]","""Bunny ears"" METAPHOR PART"
BTbGhXZvjdSFubTBg,9,0,H,WXmyGwByDtSr3gTyk,speaker,6,legs showing to one side no arms,6_thick,4,9,6.0,"[{""span"":""legs showing"",""literal_metaphor"":""metaphorical"",""part_holistic"":""part_based""},{""span"":""no arms"",""literal_metaphor"":""metaphorical"",""part_holistic"":""part_based""}]","[[0,12],[25,32]]","""legs showing"" METAPHOR PART
""to one side"" LITERAL PART
""no arms"" METAPHOR PART"
BTbGhXZvjdSFubTBg,9,0,H,j9qfbLnF9TpFABZaJ,listener,6,kinda like kneeling,6_thick,4,9,6.0,"[{""span"":""kneeling"",""literal_metaphor"":""metaphorical"",""part_holistic"":""holistic""}]","[[11,19]]","""kneeling"" METAPHOR PART"
BTbGhXZvjdSFubTBg,9,0,H,WXmyGwByDtSr3gTyk,speaker,6,no feet,6_thick,4,9,6.0,"[{""span"": ""feet"", ""literal_metaphor"": ""metaphorical"", ""part_holistic"": ""part_based""}]","[[3, 7]]","""feet"" METAPHOR PART"
BTbGhXZvjdSFubTBg,9,0,H,WXmyGwByDtSr3gTyk,speaker,6,yes kneeling,6_thick,4,9,6.0,"[{""span"": ""yes kneeling"", ""literal_metaphor"": ""metaphorical"", ""part_holistic"": ""holistic""}]","[[0, 12]]","""yes kneeling"" METAPHOR HOLISTIC"
BTbGhXZvjdSFubTBg,10,0,I,WXmyGwByDtSr3gTyk,speaker,6,One leg on floor the other leg up both arms outstretched,6_thick,3,10,6.0,"[{""span"":""One leg on floor"",""literal_metaphor"":""metaphorical"",""part_holistic"":""part_based""},{""span"":""the other leg up"",""literal_metaphor"":""metaphorical"",""part_holistic"":""part_based""},{""span"":""both arms outstretched"",""literal_metaphor"":""metaphorical"",""part_holistic"":""part_based""}]","[[0,16],[17,33],[34,56]]","""One leg on floor"" LITERAL PART  
""the other leg up"" LITERAL PART  
""both arms outstretched"" LITERAL PART"
BTbGhXZvjdSFubTBg,10,0,I,WXmyGwByDtSr3gTyk,speaker,6,head tilted back,6_thick,3,10,6.0,"[{""span"":""head tilted back"",""literal_metaphor"":""metaphorical"",""part_holistic"":""part_based""}]","[[0,16]]","""head tilted back"" METAPHOR HOLISTIC"
BTbGhXZvjdSFubTBg,10,0,I,YZav64FB85yPmwMCq,listener,6,Like doing yoga,6_thick,3,10,6.0,"[{""span"":""doing yoga"",""literal_metaphor"":""metaphorical"",""part_holistic"":""part_based""}]","[[5,15]]",Like doing yoga METAPHOR HOLISTIC
BTbGhXZvjdSFubTBg,10,0,I,9nyyLZ9PJhX7LnAx7,listener,6,"That's what I thought, yeah",6_thick,3,10,6.0,[],[],"""That's what I thought"" METAPHOR HOLISTIC  
""yeah"""
BTbGhXZvjdSFubTBg,10,0,I,WXmyGwByDtSr3gTyk,speaker,6,yes head looking behind,6_thick,3,10,6.0,"[{""span"":""head looking behind"",""literal_metaphor"":""metaphorical"",""part_holistic"":""part_based""}]","[[4,23]]","""head"" METAPHOR PART  
""looking"" METAPHOR PART  
""behind"" LITERAL PART"
BTbGhXZvjdSFubTBg,10,0,I,teS8cAZWPXbdKTZP4,listener,6,Is he ice skating perhaps,6_thick,3,10,6.0,"[{""span"": ""ice skating"", ""literal_metaphor"": ""metaphorical"", ""part_holistic"": ""holistic""}]","[[6, 17]]","""ice skating"" METAPHOR HOLISTIC"
BTbGhXZvjdSFubTBg,10,0,I,EnZxY9HcC4c6WuCd8,listener,6,Leg in the air is behind the body,6_thick,3,10,6.0,"[{""span"":""Leg in the air"",""literal_metaphor"":""metaphorical"",""part_holistic"":""part_based""},{""span"":""behind the body"",""literal_metaphor"":""metaphorical"",""part_holistic"":""part_based""}]","[[0,14],[18,33]]","""Leg in the air"" METAPHOR PART  
""behind the body"" LITERAL PART"
BTbGhXZvjdSFubTBg,10,0,I,j9qfbLnF9TpFABZaJ,listener,6,crying,6_thick,3,10,6.0,"[{""span"": ""crying"", ""literal_metaphor"": ""metaphorical"", ""part_holistic"": ""holistic""}]","[[0, 6]]","""crying"" METAPHOR HOLISTIC"
BTbGhXZvjdSFubTBg,11,0,G,WXmyGwByDtSr3gTyk,speaker,6,kneeling with one leg in front and arm up by the =face,6_thick,4,11,6.0,"[{""span"":""kneeling"",""literal_metaphor"":""metaphorical"",""part_holistic"":""holistic""},{""span"":""one leg in front"",""literal_metaphor"":""metaphorical"",""part_holistic"":""part_based""},{""span"":""arm up"",""literal_metaphor"":""metaphorical"",""part_holistic"":""part_based""},{""span"":""by the =face"",""literal_metaphor"":""metaphorical"",""part_holistic"":""part_based""}]","[[0,8],[14,30],[35,41],[42,54]]","""kneeling"" METAPHOR PART  
""one leg in front"" METAPHOR PART  
""arm up"" METAPHOR PART  
""by the =face"" LITERAL PART"
BTbGhXZvjdSFubTBg,11,0,G,teS8cAZWPXbdKTZP4,listener,6,More,6_thick,4,11,6.0,[],[],
BTbGhXZvjdSFubTBg,11,0,G,EnZxY9HcC4c6WuCd8,listener,6,Head tilted back,6_thick,4,11,6.0,"[{""span"":""Head tilted back"",""literal_metaphor"":""metaphorical"",""part_holistic"":""part_based""}]","[[0,16]]","""Head tilted back"" METAPHOR HOLISTIC"
BTbGhXZvjdSFubTBg,11,0,G,WXmyGwByDtSr3gTyk,speaker,6,maybe half kneeling half standing,6_thick,4,11,6.0,"[{""span"":""half kneeling"",""literal_metaphor"":""metaphorical"",""part_holistic"":""holistic""},{""span"":""half standing"",""literal_metaphor"":""metaphorical"",""part_holistic"":""holistic""}]","[[6,19],[20,33]]","""half kneeling"" METAPHOR PART
""half standing"" METAPHOR PART"
BTbGhXZvjdSFubTBg,11,0,G,9nyyLZ9PJhX7LnAx7,listener,6,The one that looks like the dancing lady emoji,6_thick,4,11,6.0,"[{""span"":""dancing lady emoji"",""literal_metaphor"":""metaphorical"",""part_holistic"":""holistic""}]","[[28,46]]","""looks like the dancing lady"" METAPHOR HOLISTIC"
BTbGhXZvjdSFubTBg,11,0,G,WXmyGwByDtSr3gTyk,speaker,6,Head slightly back,6_thick,4,11,6.0,"[{""span"":""Head slightly back"",""literal_metaphor"":""metaphorical"",""part_holistic"":""part_based""}]","[[0,18]]","""Head slightly back"" METAPHOR HOLISTIC"
BTbGhXZvjdSFubTBg,11,0,G,9nyyLZ9PJhX7LnAx7,listener,6,Only one arm,6_thick,4,11,6.0,"[{""span"": ""Only one arm"", ""literal_metaphor"": ""metaphorical"", ""part_holistic"": ""part_based""}]","[[0, 12]]","""Only one arm"" METAPHOR PART"
BTbGhXZvjdSFubTBg,11,0,G,teS8cAZWPXbdKTZP4,listener,6,Does he kind of look like his arms are out as if he is begging,6_thick,4,11,6.0,"[{""span"":""arms are out"",""literal_metaphor"":""metaphorical"",""part_holistic"":""part_based""},{""span"":""he is begging"",""literal_metaphor"":""metaphorical"",""part_holistic"":""holistic""}]","[[30,42],[49,62]]","""look like"" METAPHOR HOLISTIC  
""arms are out"" METAPHOR PART  
""as if"" METAPHOR PART  
""he is begging"" METAPHOR HOLISTIC"
BTbGhXZvjdSFubTBg,11,0,G,WXmyGwByDtSr3gTyk,speaker,6,one arm,6_thick,4,11,6.0,"[{""span"": ""one arm"", ""literal_metaphor"": ""metaphorical"", ""part_holistic"": ""part_based""}]","[[0, 7]]","""one arm"" METAPHOR PART"
BTbGhXZvjdSFubTBg,12,1,A,WXmyGwByDtSr3gTyk,speaker,6,head looking the other way one leg down one leg up,6_thick,5,0,6.0,"[{""span"":""head"",""literal_metaphor"":""metaphorical"",""part_holistic"":""part_based""},{""span"":""looking the other way"",""literal_metaphor"":""metaphorical"",""part_holistic"":""holistic""},{""span"":""one leg down"",""literal_metaphor"":""metaphorical"",""part_holistic"":""part_based""},{""span"":""one leg up"",""literal_metaphor"":""metaphorical"",""part_holistic"":""part_based""}]","[[0,4],[5,26],[27,39],[40,50]]","""head"" METAPHOR PART  
""looking the other way"" METAPHOR PART  
""one leg down"" LITERAL PART  
""one leg up"" LITERAL PART"
BTbGhXZvjdSFubTBg,12,1,A,WXmyGwByDtSr3gTyk,speaker,6,upright,6_thick,5,0,6.0,"[{""span"":""upright"",""literal_metaphor"":""metaphorical"",""part_holistic"":""part_based""}]","[[0,7]]","""upright"" METAPHOR PART"
BTbGhXZvjdSFubTBg,12,1,A,teS8cAZWPXbdKTZP4,listener,6,Zombie guy,6_thick,5,0,6.0,"[{""span"": ""Zombie guy"", ""literal_metaphor"": ""metaphorical"", ""part_holistic"": ""holistic""}]","[[0, 10]]","""Zombie guy"" METAPHOR HOLISTIC"
BTbGhXZvjdSFubTBg,12,1,A,9nyyLZ9PJhX7LnAx7,listener,6,the zombie walk one or the yoga one,6_thick,5,0,6.0,"[{""span"":""the zombie walk"",""literal_metaphor"":""metaphorical"",""part_holistic"":""holistic""},{""span"":""yoga one"",""literal_metaphor"":""metaphorical"",""part_holistic"":""holistic""}]","[[0,15],[27,35]]","""the zombie walk"" METAPHOR HOLISTIC  
""one or the yoga one"" LITERAL PART"
BTbGhXZvjdSFubTBg,12,1,A,YZav64FB85yPmwMCq,listener,6,Is this the ice skating one again,6_thick,5,0,6.0,"[{""span"": ""ice skating one"", ""literal_metaphor"": ""metaphorical"", ""part_holistic"": ""holistic""}]","[[12, 27]]","""ice skating one"" METAPHOR HOLISTIC"
BTbGhXZvjdSFubTBg,12,1,A,WXmyGwByDtSr3gTyk,speaker,6,zombie,6_thick,5,0,6.0,"[{""span"": ""zombie"", ""literal_metaphor"": ""metaphorical"", ""part_holistic"": ""holistic""}]","[[0, 6]]","""zombie"" METAPHOR HOLISTIC"
BTbGhXZvjdSFubTBg,12,1,A,WXmyGwByDtSr3gTyk,speaker,6,not the ice skating one,6_thick,5,0,6.0,"[{""span"":""ice skating one"",""literal_metaphor"":""metaphorical"",""part_holistic"":""holistic""}]","[[8,23]]",not the  ice skating one  METAPHOR HOLISTIC
BTbGhXZvjdSFubTBg,13,1,F,WXmyGwByDtSr3gTyk,speaker,6,The one sitting down slouching no arms visible,6_thick,4,1,6.0,"[{""span"":""sitting down"",""literal_metaphor"":""metaphorical"",""part_holistic"":""holistic""},{""span"":""slouching"",""literal_metaphor"":""metaphorical"",""part_holistic"":""holistic""},{""span"":""no arms visible"",""literal_metaphor"":""metaphorical"",""part_holistic"":""part_based""}]","[[8,20],[21,30],[31,46]]","""sitting down"" METAPHOR HOLISTIC  
""slouching"" METAPHOR PART  
""no arms visible"" LITERAL PART"
BTbGhXZvjdSFubTBg,13,1,F,teS8cAZWPXbdKTZP4,listener,6,Beanbag guy,6_thick,4,1,6.0,"[{""span"": ""Beanbag guy"", ""literal_metaphor"": ""metaphorical"", ""part_holistic"": ""holistic""}]","[[0, 11]]","""Beanbag guy"" METAPHOR HOLISTIC"
BTbGhXZvjdSFubTBg,13,1,F,YZav64FB85yPmwMCq,listener,6,Beanbag,6_thick,4,1,6.0,"[{""span"": ""Beanbag"", ""literal_metaphor"": ""metaphorical"", ""part_holistic"": ""holistic""}]","[[0, 7]]","""Beanbag"" METAPHOR HOLISTIC"
BTbGhXZvjdSFubTBg,14,1,E,WXmyGwByDtSr3gTyk,speaker,6,sitting down with both arms above the head looking down,6_thick,5,2,6.0,"[{""span"":""sitting down"",""literal_metaphor"":""metaphorical"",""part_holistic"":""holistic""},{""span"":""both arms"",""literal_metaphor"":""metaphorical"",""part_holistic"":""part_based""},{""span"":""above the head"",""literal_metaphor"":""metaphorical"",""part_holistic"":""part_based""},{""span"":""looking down"",""literal_metaphor"":""metaphorical"",""part_holistic"":""part_based""}]","[[0,12],[18,27],[28,42],[43,55]]","""sitting down"" METAPHOR HOLISTIC  
""both arms"" LITERAL PART  
""above the head"" LITERAL PART  
""looking down"" METAPHOR PART"
BTbGhXZvjdSFubTBg,14,1,E,9nyyLZ9PJhX7LnAx7,listener,6,The rabbit ears one,6_thick,5,2,6.0,"[{""span"": ""The rabbit ears"", ""literal_metaphor"": ""metaphorical"", ""part_holistic"": ""part_based""}]","[[0, 15]]","""The rabbit ears"" METAPHOR PART"
BTbGhXZvjdSFubTBg,14,1,E,teS8cAZWPXbdKTZP4,listener,6,That's how i see him too lol,6_thick,5,2,6.0,[],[],"""That's how"" METAPHOR HOLISTIC  
""i see"" METAPHOR HOLISTIC  
""him"" METAPHOR PART  
""too"" LITERAL PART  
""lol"" LITERAL PART"
BTbGhXZvjdSFubTBg,14,1,E,teS8cAZWPXbdKTZP4,listener,6,Rabbit ears,6_thick,5,2,6.0,"[{""span"": ""Rabbit ears"", ""literal_metaphor"": ""metaphorical"", ""part_holistic"": ""part_based""}]","[[0, 11]]","""Rabbit ears"" METAPHOR PART"
BTbGhXZvjdSFubTBg,15,1,G,WXmyGwByDtSr3gTyk,speaker,6,The one doing the dramatic yoga pose,6_thick,4,3,6.0,"[{""span"": ""dramatic yoga pose"", ""literal_metaphor"": ""metaphorical"", ""part_holistic"": ""holistic""}]","[[18, 36]]","""The one"" HOLISTIC PART  
""dramatic yoga pose"" METAPHOR HOLISTIC"
BTbGhXZvjdSFubTBg,15,1,G,teS8cAZWPXbdKTZP4,listener,6,I don't know that one,6_thick,4,3,6.0,[],[],"don't know  METAPHOR  HOLISTIC  
that one  LITERAL  PART"
BTbGhXZvjdSFubTBg,15,1,G,9nyyLZ9PJhX7LnAx7,listener,6,The ice skater,6_thick,4,3,6.0,"[{""span"": ""The ice skater"", ""literal_metaphor"": ""metaphorical"", ""part_holistic"": ""holistic""}]","[[0, 14]]","""The ice skater"" METAPHOR HOLISTIC"
BTbGhXZvjdSFubTBg,15,1,G,WXmyGwByDtSr3gTyk,speaker,6,one arm in front one leg in front,6_thick,4,3,6.0,"[{""span"": ""one arm in front"", ""literal_metaphor"": ""metaphorical"", ""part_holistic"": ""part_based""}, {""span"": ""one leg in front"", ""literal_metaphor"": ""metaphorical"", ""part_holistic"": ""part_based""}]","[[0, 16], [17, 33]]","""one arm in front"" METAPHOR PART  
""one leg in front"" METAPHOR PART"
BTbGhXZvjdSFubTBg,15,1,G,WXmyGwByDtSr3gTyk,speaker,6,not the ice skater,6_thick,4,3,6.0,"[{""span"": ""ice skater"", ""literal_metaphor"": ""metaphorical"", ""part_holistic"": ""holistic""}]","[[8, 18]]","""ice skater"" METAPHOR HOLISTIC"
BTbGhXZvjdSFubTBg,15,1,G,YZav64FB85yPmwMCq,listener,6,Like kung fu from the side,6_thick,4,3,6.0,"[{""span"":""Like kung fu"",""literal_metaphor"":""metaphorical"",""part_holistic"":""holistic""}]","[[0,12]]","""Like kung fu"" METAPHOR HOLISTIC  
""from the side"" LITERAL PART"
BTbGhXZvjdSFubTBg,15,1,G,teS8cAZWPXbdKTZP4,listener,6,Like he's doing a dance from Disturbia lol,6_thick,4,3,6.0,"[{""span"":""doing a dance from Disturbia"",""literal_metaphor"":""metaphorical"",""part_holistic"":""holistic""}]","[[10,38]]","""Like he's doing"" METAPHOR HOLISTIC  
""dance from"" LITERAL PART  
""Disturbia"" LITERAL PART  
""lol"" "
BTbGhXZvjdSFubTBg,16,1,J,WXmyGwByDtSr3gTyk,speaker,6,the one with the almost square body,6_thick,5,4,6.0,"[{""span"":""almost square"",""literal_metaphor"":""literal"",""part_holistic"":""part_based""},{""span"":""body"",""literal_metaphor"":""metaphorical"",""part_holistic"":""part_based""}]","[[17,30],[31,35]]","""the almost square body"" METAPHOR HOLISTIC"
BTbGhXZvjdSFubTBg,16,1,J,9nyyLZ9PJhX7LnAx7,listener,6,Looks like it's pointing off to the side,6_thick,5,4,6.0,"[{""span"":""pointing off to the side"",""literal_metaphor"":""metaphorical"",""part_holistic"":""part_based""}]","[[16,40]]","""pointing off to the side"" METAPHOR HOLISTIC"
BTbGhXZvjdSFubTBg,16,1,J,9nyyLZ9PJhX7LnAx7,listener,6,Our right,6_thick,5,4,6.0,[],[],"""Our right"" METAPHOR HOLISTIC"
BTbGhXZvjdSFubTBg,16,1,J,teS8cAZWPXbdKTZP4,listener,6,Like half his body is swallowed by a rectangle,6_thick,5,4,6.0,"[{""span"":""half his body"",""literal_metaphor"":""metaphorical"",""part_holistic"":""part_based""},{""span"":""rectangle"",""literal_metaphor"":""literal"",""part_holistic"":""part_based""}]","[[5,18],[37,46]]","""half his body"" METAPHOR HOLISTIC  
""rectangle"" LITERAL PART"
BTbGhXZvjdSFubTBg,16,1,J,EnZxY9HcC4c6WuCd8,listener,6,Arms and feet out front,6_thick,5,4,6.0,"[{""span"":""Arms"",""literal_metaphor"":""metaphorical"",""part_holistic"":""part_based""},{""span"":""feet"",""literal_metaphor"":""metaphorical"",""part_holistic"":""part_based""}]","[[0,4],[9,13]]","""Arms"" METAPHOR PART  
""and""  
""feet"" METAPHOR PART  
""front"" LITERAL PART"
BTbGhXZvjdSFubTBg,16,1,J,YZav64FB85yPmwMCq,listener,6,Front on with just a foot at the bottom,6_thick,5,4,6.0,"[{""span"":""Front on"",""literal_metaphor"":""metaphorical"",""part_holistic"":""holistic""},{""span"":""just a foot at the bottom"",""literal_metaphor"":""metaphorical"",""part_holistic"":""part_based""}]","[[0,8],[14,39]]","""Front on"" LITERAL PART  
""just a foot at the bottom"" LITERAL PART"
BTbGhXZvjdSFubTBg,16,1,J,j9qfbLnF9TpFABZaJ,listener,6,chubby dude,6_thick,5,4,6.0,"[{""span"": ""chubby dude"", ""literal_metaphor"": ""metaphorical"", ""part_holistic"": ""holistic""}]","[[0, 11]]","""chubby dude"" METAPHOR HOLISTIC"
BTbGhXZvjdSFubTBg,17,1,K,WXmyGwByDtSr3gTyk,speaker,6,the one kneeling with head tilted back,6_thick,5,5,6.0,"[{""span"":""the one kneeling"",""literal_metaphor"":""metaphorical"",""part_holistic"":""holistic""},{""span"":""head tilted back"",""literal_metaphor"":""metaphorical"",""part_holistic"":""part_based""}]","[[0,16],[22,38]]","""the one kneeling"" METAPHOR PART  
""kneeling"" METAPHOR PART  
""head"" METAPHOR PART  
""head tilted back"" METAPHOR PART"
BTbGhXZvjdSFubTBg,17,1,K,YZav64FB85yPmwMCq,listener,6,Like in prayer,6_thick,5,5,6.0,"[{""span"": ""Like in prayer"", ""literal_metaphor"": ""metaphorical"", ""part_holistic"": ""holistic""}]","[[0, 14]]","""Like in prayer"" METAPHOR HOLISTIC"
BTbGhXZvjdSFubTBg,17,1,K,teS8cAZWPXbdKTZP4,listener,6,I feel like there is a lot of these guys,6_thick,5,5,6.0,"[{""span"":""these guys"",""literal_metaphor"":""metaphorical"",""part_holistic"":""holistic""}]","[[30,40]]","""I feel like"" METAPHOR HOLISTIC  
""there is a lot of"" LITERAL PART  
""these guys"" METAPHOR HOLISTIC"
BTbGhXZvjdSFubTBg,17,1,K,WXmyGwByDtSr3gTyk,speaker,6,arms out and feet up,6_thick,5,5,6.0,"[{""span"": ""arms out"", ""literal_metaphor"": ""metaphorical"", ""part_holistic"": ""part_based""}, {""span"": ""feet up"", ""literal_metaphor"": ""metaphorical"", ""part_holistic"": ""part_based""}]","[[0, 8], [13, 20]]","""arms out"" METAPHOR PART  
""feet up"" METAPHOR PART"
BTbGhXZvjdSFubTBg,17,1,K,j9qfbLnF9TpFABZaJ,listener,6,both arms up almost like a T,6_thick,5,5,6.0,"[{""span"":""both arms up"",""literal_metaphor"":""metaphorical"",""part_holistic"":""part_based""},{""span"":""almost like a T"",""literal_metaphor"":""literal"",""part_holistic"":""holistic""}]","[[0,12],[13,28]]","""both arms up"" METAPHOR HOLISTIC  
""like a T"" LITERAL METAPHOR"
BTbGhXZvjdSFubTBg,17,1,K,teS8cAZWPXbdKTZP4,listener,6,The beggar,6_thick,5,5,6.0,"[{""span"": ""The beggar"", ""literal_metaphor"": ""metaphorical"", ""part_holistic"": ""holistic""}]","[[0, 10]]","""The beggar"" METAPHOR HOLISTIC"
BTbGhXZvjdSFubTBg,18,1,I,WXmyGwByDtSr3gTyk,speaker,6,the ice skating one,6_thick,5,6,6.0,"[{""span"": ""ice skating one"", ""literal_metaphor"": ""metaphorical"", ""part_holistic"": ""holistic""}]","[[4, 19]]","""ice skating one"" METAPHOR HOLISTIC"
BTbGhXZvjdSFubTBg,19,1,D,WXmyGwByDtSr3gTyk,speaker,6,the one standing straight with arms outstretched,6_thick,4,7,6.0,"[{""span"":""standing straight"",""literal_metaphor"":""metaphorical"",""part_holistic"":""holistic""},{""span"":""arms outstretched"",""literal_metaphor"":""metaphorical"",""part_holistic"":""part_based""}]","[[8,25],[31,48]]","""standing straight"" LITERAL PART  
""arms outstretched"" LITERAL PART"
BTbGhXZvjdSFubTBg,19,1,D,WXmyGwByDtSr3gTyk,speaker,6,looks like holding a tray,6_thick,4,7,6.0,"[{""span"":""looks like holding a tray"",""literal_metaphor"":""metaphorical"",""part_holistic"":""part_based""}]","[[0,25]]","""looks like holding a tray"" METAPHOR HOLISTIC"
BTbGhXZvjdSFubTBg,19,1,D,j9qfbLnF9TpFABZaJ,listener,6,upside down top hat,6_thick,4,7,6.0,"[{""span"":""top hat"",""literal_metaphor"":""metaphorical"",""part_holistic"":""part_based""}]","[[12,19]]","""upside down"" METAPHOR PART  
""top hat"" LITERAL PART"
BTbGhXZvjdSFubTBg,20,1,B,WXmyGwByDtSr3gTyk,speaker,6,kneeling head forward feet showing,6_thick,5,8,6.0,"[{""span"":""kneeling"",""literal_metaphor"":""metaphorical"",""part_holistic"":""holistic""},{""span"":""feet showing"",""literal_metaphor"":""metaphorical"",""part_holistic"":""part_based""},{""span"":""head forward"",""literal_metaphor"":""metaphorical"",""part_holistic"":""part_based""}]","[[0,8],[22,34],[9,21]]","""kneeling"" METAPHOR PART  
""head"" METAPHOR PART  
""forward"" LITERAL PART  
""feet showing"" LITERAL PART"
BTbGhXZvjdSFubTBg,20,1,B,WXmyGwByDtSr3gTyk,speaker,6,praying,6_thick,5,8,6.0,"[{""span"": ""praying"", ""literal_metaphor"": ""metaphorical"", ""part_holistic"": ""holistic""}]","[[0, 7]]","""praying"" METAPHOR HOLISTIC"
BTbGhXZvjdSFubTBg,20,1,B,9nyyLZ9PJhX7LnAx7,listener,6,Bent knees,6_thick,5,8,6.0,"[{""span"": ""Bent knees"", ""literal_metaphor"": ""metaphorical"", ""part_holistic"": ""part_based""}]","[[0, 10]]","""Bent knees"" METAPHOR PART"
BTbGhXZvjdSFubTBg,20,1,B,teS8cAZWPXbdKTZP4,listener,6,Is he puking out a triangle,6_thick,5,8,6.0,"[{""span"":""puking out"",""literal_metaphor"":""metaphorical"",""part_holistic"":""part_based""},{""span"":""triangle"",""literal_metaphor"":""literal"",""part_holistic"":""part_based""}]","[[6,16],[19,27]]","""puking out a triangle"" METAPHOR HOLISTIC"
BTbGhXZvjdSFubTBg,20,1,B,WXmyGwByDtSr3gTyk,speaker,6,triangle,6_thick,5,8,6.0,"[{""span"": ""triangle"", ""literal_metaphor"": ""literal"", ""part_holistic"": ""part_based""}]","[[0, 8]]","""triangle"" LITERAL PART"
BTbGhXZvjdSFubTBg,20,1,B,9nyyLZ9PJhX7LnAx7,listener,6,"To me that looks like someone in a kimono going ""SAFE"" like at a baseball game",6_thick,5,8,6.0,"[{""span"":""someone in a kimono"",""literal_metaphor"":""metaphorical"",""part_holistic"":""holistic""},{""span"":""going \""SAFE\"" like at a baseball game"",""literal_metaphor"":""metaphorical"",""part_holistic"":""holistic""}]","[[22,41],[42,78]]","""To me that"" HOLISTIC PART  
""looks like"" METAPHOR HOLISTIC  
""someone"" METAPHOR PART  
""in a kimono"" METAPHOR PART  
""going 'SAFE'"" LITERAL PART  
""SAFE"" LITERAL PART  
""like"" PART  
""at a baseball game"" LITERAL PART"
BTbGhXZvjdSFubTBg,20,1,B,j9qfbLnF9TpFABZaJ,listener,6,i can see that lol,6_thick,5,8,6.0,[],[],"i can see LITERAL HOLISTIC
that lol LITERAL HOLISTIC"
BTbGhXZvjdSFubTBg,21,1,L,WXmyGwByDtSr3gTyk,speaker,6,bent knees but not kneeling arms out,6_thick,5,9,6.0,"[{""span"":""bent knees"",""literal_metaphor"":""metaphorical"",""part_holistic"":""part_based""},{""span"":""not kneeling"",""literal_metaphor"":""metaphorical"",""part_holistic"":""holistic""},{""span"":""arms out"",""literal_metaphor"":""metaphorical"",""part_holistic"":""part_based""}]","[[0,10],[15,27],[28,36]]","""bent knees"" METAPHOR PART  
""knees"" METAPHOR PART  
""not kneeling"" METAPHOR PART  
""arms"" PART  
""arms out"" PART"
BTbGhXZvjdSFubTBg,21,1,L,WXmyGwByDtSr3gTyk,speaker,6,both feet on floor,6_thick,5,9,6.0,"[{""span"":""both feet on floor"",""literal_metaphor"":""metaphorical"",""part_holistic"":""part_based""}]","[[0,18]]","""both feet on floor"" LITERAL PART"
BTbGhXZvjdSFubTBg,21,1,L,teS8cAZWPXbdKTZP4,listener,6,Does he kind of have the shape of the letter S,6_thick,5,9,6.0,"[{""span"":""shape of the letter S"",""literal_metaphor"":""literal"",""part_holistic"":""holistic""}]","[[25,46]]","""shape of the letter S"" METAPHOR HOLISTIC"
